Registry Name,ID,Has Block,Class
extraplanets:mercury_chest,4715,false,com.mjr.extraplanets.items.armor.MercuryArmor
extraplanets:mercury_legings,4716,false,com.mjr.extraplanets.items.armor.MercuryArmor
extraplanets:mercury_boots,4717,false,com.mjr.extraplanets.items.armor.MercuryArmor
extraplanets:carbon_helmet,4718,false,com.mjr.extraplanets.items.armor.CarbonArmor
extraplanets:carbon_chest,4719,false,com.mjr.extraplanets.items.armor.CarbonArmor
extraplanets:carbon_legings,4720,false,com.mjr.extraplanets.items.armor.CarbonArmor
extraplanets:carbon_boots,4721,false,com.mjr.extraplanets.items.armor.CarbonArmor
extraplanets:uranium_helmet,4722,false,com.mjr.extraplanets.items.armor.UraniumArmor
extraplanets:uranium_chest,4723,false,com.mjr.extraplanets.items.armor.UraniumArmor
extraplanets:uranium_legings,4724,false,com.mjr.extraplanets.items.armor.UraniumArmor
extraplanets:uranium_boots,4725,false,com.mjr.extraplanets.items.armor.UraniumArmor
extraplanets:palladium_helmet,4726,false,com.mjr.extraplanets.items.armor.PalladiumArmor
extraplanets:palladium_chest,4727,false,com.mjr.extraplanets.items.armor.PalladiumArmor
extraplanets:palladium_legings,4728,false,com.mjr.extraplanets.items.armor.PalladiumArmor
extraplanets:palladium_boots,4729,false,com.mjr.extraplanets.items.armor.PalladiumArmor
extraplanets:red_gem_helmet,4730,false,com.mjr.extraplanets.items.armor.RedGemArmor
extraplanets:red_gem_chest,4731,false,com.mjr.extraplanets.items.armor.RedGemArmor
extraplanets:red_gem_legings,4732,false,com.mjr.extraplanets.items.armor.RedGemArmor
extraplanets:red_gem_boots,4733,false,com.mjr.extraplanets.items.armor.RedGemArmor
extraplanets:magnesium_helmet,4734,false,com.mjr.extraplanets.items.armor.MagnesiumArmor
extraplanets:magnesium_chest,4735,false,com.mjr.extraplanets.items.armor.MagnesiumArmor
extraplanets:magnesium_legings,4736,false,com.mjr.extraplanets.items.armor.MagnesiumArmor
extraplanets:magnesium_boots,4737,false,com.mjr.extraplanets.items.armor.MagnesiumArmor
extraplanets:crystal_helmet,4738,false,com.mjr.extraplanets.items.armor.CrystalArmor
extraplanets:crystal_chest,4739,false,com.mjr.extraplanets.items.armor.CrystalArmor
extraplanets:crystal_legings,4740,false,com.mjr.extraplanets.items.armor.CrystalArmor
extraplanets:crystal_boots,4741,false,com.mjr.extraplanets.items.armor.CrystalArmor
extraplanets:white_gem_helmet,4742,false,com.mjr.extraplanets.items.armor.WhiteGemArmor
extraplanets:white_gem_chest,4743,false,com.mjr.extraplanets.items.armor.WhiteGemArmor
extraplanets:white_gem_legings,4744,false,com.mjr.extraplanets.items.armor.WhiteGemArmor
extraplanets:white_gem_boots,4745,false,com.mjr.extraplanets.items.armor.WhiteGemArmor
extraplanets:zinc_helmet,4746,false,com.mjr.extraplanets.items.armor.ZincArmor
extraplanets:zinc_chest,4747,false,com.mjr.extraplanets.items.armor.ZincArmor
extraplanets:zinc_legings,4748,false,com.mjr.extraplanets.items.armor.ZincArmor
extraplanets:zinc_boots,4749,false,com.mjr.extraplanets.items.armor.ZincArmor
extraplanets:blue_gem_helmet,4750,false,com.mjr.extraplanets.items.armor.BlueGemArmor
extraplanets:blue_gem_chest,4751,false,com.mjr.extraplanets.items.armor.BlueGemArmor
extraplanets:blue_gem_legings,4752,false,com.mjr.extraplanets.items.armor.BlueGemArmor
extraplanets:blue_gem_boots,4753,false,com.mjr.extraplanets.items.armor.BlueGemArmor
extraplanets:tungsten_helmet,4754,false,com.mjr.extraplanets.items.armor.TungstenArmor
extraplanets:tungsten_chest,4755,false,com.mjr.extraplanets.items.armor.TungstenArmor
extraplanets:tungsten_legings,4756,false,com.mjr.extraplanets.items.armor.TungstenArmor
extraplanets:tungsten_boots,4757,false,com.mjr.extraplanets.items.armor.TungstenArmor
extraplanets:blue_diamond_helmet,4758,false,com.mjr.extraplanets.items.armor.BlueDiamondArmor
extraplanets:blue_diamond_chest,4759,false,com.mjr.extraplanets.items.armor.BlueDiamondArmor
extraplanets:blue_diamond_legings,4760,false,com.mjr.extraplanets.items.armor.BlueDiamondArmor
extraplanets:blue_diamond_boots,4761,false,com.mjr.extraplanets.items.armor.BlueDiamondArmor
extraplanets:red_diamond_helmet,4762,false,com.mjr.extraplanets.items.armor.RedDiamondArmor
extraplanets:red_diamond_chest,4763,false,com.mjr.extraplanets.items.armor.RedDiamondArmor
extraplanets:red_diamond_legings,4764,false,com.mjr.extraplanets.items.armor.RedDiamondArmor
extraplanets:red_diamond_boots,4765,false,com.mjr.extraplanets.items.armor.RedDiamondArmor
extraplanets:purple_diamond_helmet,4766,false,com.mjr.extraplanets.items.armor.PurpleDiamondArmor
extraplanets:purple_diamond_chest,4767,false,com.mjr.extraplanets.items.armor.PurpleDiamondArmor
extraplanets:purple_diamond_legings,4768,false,com.mjr.extraplanets.items.armor.PurpleDiamondArmor
extraplanets:purple_diamond_boots,4769,false,com.mjr.extraplanets.items.armor.PurpleDiamondArmor
extraplanets:yellow_diamond_helmet,4770,false,com.mjr.extraplanets.items.armor.YellowDiamondArmor
extraplanets:yellow_diamond_chest,4771,false,com.mjr.extraplanets.items.armor.YellowDiamondArmor
extraplanets:yellow_diamond_legings,4772,false,com.mjr.extraplanets.items.armor.YellowDiamondArmor
extraplanets:yellow_diamond_boots,4773,false,com.mjr.extraplanets.items.armor.YellowDiamondArmor
extraplanets:green_diamond_helmet,4774,false,com.mjr.extraplanets.items.armor.GreenDiamondArmor
extraplanets:green_diamond_chest,4775,false,com.mjr.extraplanets.items.armor.GreenDiamondArmor
extraplanets:green_diamond_legings,4776,false,com.mjr.extraplanets.items.armor.GreenDiamondArmor
extraplanets:green_diamond_boots,4777,false,com.mjr.extraplanets.items.armor.GreenDiamondArmor
extraplanets:tier0_space_suit_helmet,4778,false,com.mjr.extraplanets.items.armor.Tier0SpaceSuitArmor
extraplanets:tier0_space_suit_chest,4779,false,com.mjr.extraplanets.items.armor.Tier0SpaceSuitArmor
extraplanets:tier0_space_suit_legings,4780,false,com.mjr.extraplanets.items.armor.Tier0SpaceSuitArmor
extraplanets:tier0_space_suit_boots,4781,false,com.mjr.extraplanets.items.armor.Tier0SpaceSuitArmor
extraplanets:tier1_space_suit_helmet,4782,false,com.mjr.extraplanets.items.armor.Tier1SpaceSuitArmor
extraplanets:tier1_space_suit_chest,4783,false,com.mjr.extraplanets.items.armor.Tier1SpaceSuitArmor
extraplanets:tier1_space_suit_jetpack_chest,4784,false,com.mjr.extraplanets.items.armor.Tier1SpaceSuitArmorJetpack
extraplanets:tier1_space_suit_legings,4785,false,com.mjr.extraplanets.items.armor.Tier1SpaceSuitArmor
extraplanets:tier1_space_suit_boots,4786,false,com.mjr.extraplanets.items.armor.Tier1SpaceSuitArmor
extraplanets:tier1_space_suit_gravity_boots,4787,false,com.mjr.extraplanets.items.armor.Tier1SpaceSuitArmor
extraplanets:tier2_space_suit_helmet,4788,false,com.mjr.extraplanets.items.armor.Tier2SpaceSuitArmor
extraplanets:tier2_space_suit_chest,4789,false,com.mjr.extraplanets.items.armor.Tier2SpaceSuitArmor
extraplanets:tier2_space_suit_jetpack_chest,4790,false,com.mjr.extraplanets.items.armor.Tier2SpaceSuitArmorJetpack
extraplanets:tier2_space_suit_legings,4791,false,com.mjr.extraplanets.items.armor.Tier2SpaceSuitArmor
extraplanets:tier2_space_suit_boots,4792,false,com.mjr.extraplanets.items.armor.Tier2SpaceSuitArmor
extraplanets:tier2_space_suit_gravity_boots,4793,false,com.mjr.extraplanets.items.armor.Tier2SpaceSuitArmor
extraplanets:tier3_space_suit_helmet,4794,false,com.mjr.extraplanets.items.armor.Tier3SpaceSuitArmor
extraplanets:tier3_space_suit_chest,4795,false,com.mjr.extraplanets.items.armor.Tier3SpaceSuitArmor
extraplanets:tier3_space_suit_jetpack_chest,4796,false,com.mjr.extraplanets.items.armor.Tier3SpaceSuitArmorJetpack
extraplanets:tier3_space_suit_legings,4797,false,com.mjr.extraplanets.items.armor.Tier3SpaceSuitArmor
extraplanets:tier3_space_suit_boots,4798,false,com.mjr.extraplanets.items.armor.Tier3SpaceSuitArmor
extraplanets:tier3_space_suit_gravity_boots,4799,false,com.mjr.extraplanets.items.armor.Tier3SpaceSuitArmor
extraplanets:tier4_space_suit_helmet,4800,false,com.mjr.extraplanets.items.armor.Tier4SpaceSuitArmor
extraplanets:tier4_space_suit_chest,4801,false,com.mjr.extraplanets.items.armor.Tier4SpaceSuitArmor
extraplanets:tier4_space_suit_jetpack_chest,4802,false,com.mjr.extraplanets.items.armor.Tier4SpaceSuitArmorJetpack
extraplanets:tier4_space_suit_legings,4803,false,com.mjr.extraplanets.items.armor.Tier4SpaceSuitArmor
extraplanets:tier4_space_suit_boots,4804,false,com.mjr.extraplanets.items.armor.Tier4SpaceSuitArmor
extraplanets:tier4_space_suit_gravity_boots,4805,false,com.mjr.extraplanets.items.armor.Tier4SpaceSuitArmor
extraplanets:mercury_battery,4806,false,com.mjr.extraplanets.items.ItemBasicBattery
extraplanets:compressed_mercury,4807,false,com.mjr.extraplanets.items.ItemMercuryCompressed
extraplanets:ingot_mercury,4808,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:item_tier4_rocket,4809,false,com.mjr.extraplanets.items.rockets.Tier4Rocket
extraplanets:schematic_tier4,4810,false,com.mjr.extraplanets.items.schematics.ItemSchematicTier4Rocket
extraplanets:nose_cone_tier4,4811,false,com.mjr.extraplanets.items.noseCones.Tier4NoseCone
extraplanets:tier4_items,4812,false,com.mjr.extraplanets.items.planetAndMoonItems.ItemTier4Items
extraplanets:t4key,4813,false,com.mjr.extraplanets.items.keys.ItemKeyT4
extraplanets:ingot_uranium,4814,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:item_tier5_rocket,4815,false,com.mjr.extraplanets.items.rockets.Tier5Rocket
extraplanets:schematic_tier5,4816,false,com.mjr.extraplanets.items.schematics.ItemSchematicTier5Rocket
extraplanets:nose_cone_tier5,4817,false,com.mjr.extraplanets.items.noseCones.Tier5NoseCone
extraplanets:tier5_items,4818,false,com.mjr.extraplanets.items.planetAndMoonItems.ItemTier5Items
extraplanets:t5key,4819,false,com.mjr.extraplanets.items.keys.ItemKeyT5
extraplanets:nickel_battery,4820,false,com.mjr.extraplanets.items.ItemBasicBattery
extraplanets:item_tier6_rocket,4821,false,com.mjr.extraplanets.items.rockets.Tier6Rocket
extraplanets:schematic_tier6,4822,false,com.mjr.extraplanets.items.schematics.ItemSchematicTier6Rocket
extraplanets:nose_cone_tier6,4823,false,com.mjr.extraplanets.items.noseCones.Tier6NoseCone
extraplanets:tier6_items,4824,false,com.mjr.extraplanets.items.planetAndMoonItems.ItemTier6Items
extraplanets:t6key,4825,false,com.mjr.extraplanets.items.keys.ItemKeyT6
extraplanets:item_tier7_rocket,4826,false,com.mjr.extraplanets.items.rockets.Tier7Rocket
extraplanets:schematic_tier7,4827,false,com.mjr.extraplanets.items.schematics.ItemSchematicTier7Rocket
extraplanets:nose_cone_tier7,4828,false,com.mjr.extraplanets.items.noseCones.Tier7NoseCone
extraplanets:tier7_items,4829,false,com.mjr.extraplanets.items.planetAndMoonItems.ItemTier7Items
extraplanets:t7key,4830,false,com.mjr.extraplanets.items.keys.ItemKeyT7
extraplanets:item_tier8_rocket,4831,false,com.mjr.extraplanets.items.rockets.Tier8Rocket
extraplanets:schematic_tier8,4832,false,com.mjr.extraplanets.items.schematics.ItemSchematicTier8Rocket
extraplanets:nose_cone_tier8,4833,false,com.mjr.extraplanets.items.noseCones.Tier8NoseCone
extraplanets:tier8_items,4834,false,com.mjr.extraplanets.items.planetAndMoonItems.ItemTier8Items
extraplanets:t8key,4835,false,com.mjr.extraplanets.items.keys.ItemKeyT8
extraplanets:zinc_battery,4836,false,com.mjr.extraplanets.items.ItemBasicBattery
extraplanets:item_tier9_rocket,4837,false,com.mjr.extraplanets.items.rockets.Tier9Rocket
extraplanets:schematic_tier9,4838,false,com.mjr.extraplanets.items.schematics.ItemSchematicTier9Rocket
extraplanets:nose_cone_tier9,4839,false,com.mjr.extraplanets.items.noseCones.Tier9NoseCone
extraplanets:tier9_items,4840,false,com.mjr.extraplanets.items.planetAndMoonItems.ItemTier9Items
extraplanets:t9key,4841,false,com.mjr.extraplanets.items.keys.ItemKeyT9
extraplanets:item_tier10_rocket,4842,false,com.mjr.extraplanets.items.rockets.Tier10Rocket
extraplanets:schematic_tier10,4843,false,com.mjr.extraplanets.items.schematics.ItemSchematicTier10Rocket
extraplanets:nose_cone_tier10,4844,false,com.mjr.extraplanets.items.noseCones.Tier10NoseCone
extraplanets:tier10_items,4845,false,com.mjr.extraplanets.items.planetAndMoonItems.ItemTier10Items
extraplanets:t10key,4846,false,com.mjr.extraplanets.items.keys.ItemKeyT10
extraplanets:schematic_tier10_electric_rocket,4847,false,com.mjr.extraplanets.items.schematics.ItemSchematicTier10ElectricRocket
extraplanets:tier11_items,4848,false,com.mjr.extraplanets.items.planetAndMoonItems.ItemTier11Items
extraplanets:apple_diamond,4849,false,com.mjr.extraplanets.items.ItemAppleDiamond
extraplanets:apple_iron,4850,false,com.mjr.extraplanets.items.ItemAppleIron
extraplanets:thermal_cloth,4851,false,com.mjr.extraplanets.items.thermalPadding.ItemThermalCloth
extraplanets:tier3_thermal_padding,4852,false,com.mjr.extraplanets.items.thermalPadding.ItemTier3ThermalPadding
extraplanets:tier4_thermal_padding,4853,false,com.mjr.extraplanets.items.thermalPadding.ItemTier4ThermalPadding
extraplanets:tier5_thermal_padding,4854,false,com.mjr.extraplanets.items.thermalPadding.ItemTier5ThermalPadding
extraplanets:advanced_battery,4855,false,com.mjr.extraplanets.items.ItemBasicBattery
extraplanets:ultimate_battery,4856,false,com.mjr.extraplanets.items.ItemBasicBattery
extraplanets:massive_battery,4857,false,com.mjr.extraplanets.items.ItemBasicBattery
extraplanets:oxygen_tank_very_heavy_full,4858,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_extremely_heavy_full,4859,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:tier1_pressure_layer,4860,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier2_pressure_layer,4861,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier3_pressure_layer,4862,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier4_pressure_layer,4863,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier1_radiation_layer,4864,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier2_radiation_layer,4865,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier3_radiation_layer,4866,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier4_radiation_layer,4867,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier1_armor_layer,4868,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier2_armor_layer,4869,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier3_armor_layer,4870,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier4_armor_layer,4871,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier1_un_prepared_space_suit_helmet,4872,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier1_un_prepared_space_suit_chest,4873,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier1_un_prepared_space_suit_legings,4874,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier1_un_prepared_space_suit_boots,4875,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier2_un_prepared_space_suit_helmet,4876,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier2_un_prepared_space_suit_chest,4877,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier2_un_prepared_space_suit_legings,4878,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier2_un_prepared_space_suit_boots,4879,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier3_un_prepared_space_suit_helmet,4880,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier3_un_prepared_space_suit_chest,4881,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier3_un_prepared_space_suit_legings,4882,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier3_un_prepared_space_suit_boots,4883,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier4_un_prepared_space_suit_helmet,4884,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier4_un_prepared_space_suit_chest,4885,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier4_un_prepared_space_suit_legings,4886,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier4_un_prepared_space_suit_boots,4887,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:enviro_emergency_kit,4888,false,com.mjr.extraplanets.items.ItemEnviroEmergencyKit
extraplanets:module_items,4889,false,com.mjr.extraplanets.items.ItemModuleItems
extraplanets:iodide_salt,4890,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:potassium_iodide,4891,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:potassium,4892,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:potash_shards,4893,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:anti_radiation,4894,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:mars_rover,4895,false,com.mjr.extraplanets.items.vehicles.ItemMarsRover
extraplanets:schematic_mars_rover,4896,false,com.mjr.extraplanets.items.schematics.ItemSchematicMarsRover
extraplanets:venus_rover,4897,false,com.mjr.extraplanets.items.vehicles.ItemVenusRover
extraplanets:schematic_venus_rover,4898,false,com.mjr.extraplanets.items.schematics.ItemSchematicVenusRover
extraplanets:electric_parts,4899,false,com.mjr.extraplanets.items.ItemElectricParts
extraplanets:canned_food,4900,false,com.mjr.extraplanets.items.ItemCannedFood
extraplanets:wafer,4901,false,com.mjr.extraplanets.items.ItemWafers
extraplanets:ingot_lead,4902,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:cloth,4903,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tools,4904,false,com.mjr.extraplanets.items.ItemTools
extraplanets:gravity_controller,4905,false,com.mjr.extraplanets.items.ItemBasicItem
extraplanets:tier1_kit,4906,false,com.mjr.extraplanets.items.ItemBasicKit
extraplanets:tier2_kit,4907,false,com.mjr.extraplanets.items.ItemBasicKit
extraplanets:tier3_kit,4908,false,com.mjr.extraplanets.items.ItemBasicKit
extraplanets:tier4_kit,4909,false,com.mjr.extraplanets.items.ItemBasicKit
extraplanets:tier5_kit,4910,false,com.mjr.extraplanets.items.ItemBasicKit
extraplanets:item_tier10_electric_rocket,4911,false,com.mjr.extraplanets.items.rockets.ElectricRocket
extraplanets:geiger_counter,4912,false,com.mjr.extraplanets.items.ItemGeigerCounter
extraplanets:white_sugar_cane_item,4913,false,net.minecraft.item.ItemBlockSpecial
extraplanets:chocolate_bar,4914,false,net.minecraft.item.ItemFood
extraplanets:caramel_bar,4915,false,net.minecraft.item.ItemFood
extraplanets:oxygen_tank_light_full_black,4916,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_red,4917,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_green,4918,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_brown,4919,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_blue,4920,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_purple,4921,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_cyan,4922,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_light_gray,4923,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_gray,4924,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_pink,4925,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_yellow,4926,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_light_blue,4927,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_magenta,4928,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_orange,4929,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_light_full_white,4930,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_black,4931,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_red,4932,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_green,4933,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_brown,4934,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_blue,4935,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_purple,4936,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_cyan,4937,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_light_gray,4938,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_gray,4939,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_pink,4940,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_yellow,4941,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_light_blue,4942,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_magenta,4943,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_lime,4944,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_med_full_white,4945,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_black,4946,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_lime,4947,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_green,4948,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_brown,4949,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_blue,4950,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_purple,4951,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_cyan,4952,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_light_gray,4953,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_gray,4954,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_pink,4955,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_yellow,4956,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_light_blue,4957,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_magenta,4958,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_orange,4959,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
extraplanets:oxygen_tank_heavy_full_white,4960,false,com.mjr.extraplanets.items.ItemCustomOxygenTank
ebwizardry:arcane_workbench,4961,true,net.minecraft.item.ItemBlock
ebwizardry:crystal_ore,4962,true,net.minecraft.item.ItemBlock
ebwizardry:crystal_flower,4963,true,electroblob.wizardry.item.ItemCrystalFlower
ebwizardry:transportation_stone,4964,true,net.minecraft.item.ItemBlock
ebwizardry:crystal_block,4965,true,electroblob.wizardry.item.ItemBlockMultiTextured
ebwizardry:runestone,4966,true,electroblob.wizardry.item.ItemBlockMultiTextured
ebwizardry:runestone_pedestal,4967,true,electroblob.wizardry.item.ItemBlockMultiTextured
ebwizardry:gilded_wood,4968,true,electroblob.wizardry.item.ItemBlockMultiTextured
ebwizardry:oak_bookshelf,4969,true,net.minecraft.item.ItemBlock
ebwizardry:spruce_bookshelf,4970,true,net.minecraft.item.ItemBlock
ebwizardry:birch_bookshelf,4971,true,net.minecraft.item.ItemBlock
ebwizardry:jungle_bookshelf,4972,true,net.minecraft.item.ItemBlock
ebwizardry:acacia_bookshelf,4973,true,net.minecraft.item.ItemBlock
ebwizardry:dark_oak_bookshelf,4974,true,net.minecraft.item.ItemBlock
ebwizardry:oak_lectern,4975,true,net.minecraft.item.ItemBlock
ebwizardry:spruce_lectern,4976,true,net.minecraft.item.ItemBlock
ebwizardry:birch_lectern,4977,true,net.minecraft.item.ItemBlock
ebwizardry:jungle_lectern,4978,true,net.minecraft.item.ItemBlock
ebwizardry:acacia_lectern,4979,true,net.minecraft.item.ItemBlock
ebwizardry:dark_oak_lectern,4980,true,net.minecraft.item.ItemBlock
ebwizardry:receptacle,4981,true,net.minecraft.item.ItemBlock
ebwizardry:imbuement_altar,4982,true,net.minecraft.item.ItemBlock
ebwizardry:magic_crystal,4983,false,electroblob.wizardry.item.ItemCrystal
ebwizardry:crystal_shard,4984,false,net.minecraft.item.Item
ebwizardry:grand_crystal,4985,false,net.minecraft.item.Item
ebwizardry:wizard_handbook,4986,false,electroblob.wizardry.item.ItemWizardHandbook
ebwizardry:arcane_tome,4987,false,electroblob.wizardry.item.ItemArcaneTome
ebwizardry:spell_book,4988,false,electroblob.wizardry.item.ItemSpellBook
ebwizardry:scroll,4989,false,electroblob.wizardry.item.ItemScroll
ebwizardry:ruined_spell_book,4990,false,net.minecraft.item.Item
ebwizardry:magic_wand,4991,false,electroblob.wizardry.item.ItemWand
ebwizardry:apprentice_wand,4992,false,electroblob.wizardry.item.ItemWand
ebwizardry:advanced_wand,4993,false,electroblob.wizardry.item.ItemWand
ebwizardry:master_wand,4994,false,electroblob.wizardry.item.ItemWand
ebwizardry:novice_fire_wand,4995,false,electroblob.wizardry.item.ItemWand
ebwizardry:apprentice_fire_wand,4996,false,electroblob.wizardry.item.ItemWand
ebwizardry:advanced_fire_wand,4997,false,electroblob.wizardry.item.ItemWand
ebwizardry:master_fire_wand,4998,false,electroblob.wizardry.item.ItemWand
ebwizardry:novice_ice_wand,4999,false,electroblob.wizardry.item.ItemWand
ebwizardry:apprentice_ice_wand,5000,false,electroblob.wizardry.item.ItemWand
ebwizardry:advanced_ice_wand,5001,false,electroblob.wizardry.item.ItemWand
ebwizardry:master_ice_wand,5002,false,electroblob.wizardry.item.ItemWand
ebwizardry:novice_lightning_wand,5003,false,electroblob.wizardry.item.ItemWand
ebwizardry:apprentice_lightning_wand,5004,false,electroblob.wizardry.item.ItemWand
ebwizardry:advanced_lightning_wand,5005,false,electroblob.wizardry.item.ItemWand
ebwizardry:master_lightning_wand,5006,false,electroblob.wizardry.item.ItemWand
ebwizardry:novice_necromancy_wand,5007,false,electroblob.wizardry.item.ItemWand
ebwizardry:apprentice_necromancy_wand,5008,false,electroblob.wizardry.item.ItemWand
ebwizardry:advanced_necromancy_wand,5009,false,electroblob.wizardry.item.ItemWand
ebwizardry:master_necromancy_wand,5010,false,electroblob.wizardry.item.ItemWand
